Activity Time(s),Activity (Bq/ml)
2742,2.10036026601078
2742.6,2.10008720329069
2743.2,2.0998141761625
2743.8,2.09954118462131
2744.4,2.09926822866221
2745,2.09899530828032
2745.6,2.09872242347073
2746.2,2.09844957422855
2746.8,2.09817676054888
2747.4,2.09790398242683
2748,2.09763123985752
2748.6,2.09735853283604
2749.2,2.09708586135752
2749.8,2.09681322541707
2750.4,2.09654062500979
2751,2.09626806013081
2751.6,2.09599553077525
2752.2,2.09572303693821
2752.8,2.09545057861483
2753.4,2.09517815580022
2754,2.09490576848951
2754.6,2.09463341667782
2755.2,2.09436110036028
2755.8,2.09408881953201
2756.4,2.09381657418814
2757,2.09354436432381
2757.6,2.09327218993413
2758.2,2.09300005101426
2758.8,2.09272794755931
2759.4,2.09245587956442
2760,2.09218384702474
2760.6,2.09191184993539
2761.2,2.09163988829153
2761.8,2.09136796208828
2762.4,2.09109607132079
2763,2.09082421598421
2763.6,2.09055239607367
2764.2,2.09028061158433
2764.8,2.09000886251133
2765.4,2.08973714884982
2766,2.08946547059496
2766.6,2.08919382774188
2767.2,2.08892222028575
2767.8,2.08865064822172
2768.4,2.08837911154494
2769,2.08810761025058
2769.6,2.08783614433378
2770.2,2.08756471378971
2770.8,2.08729331861353
2771.4,2.0870219588004
2772,2.08675063434549
2772.6,2.08647934524395
2773.2,2.08620809149096
2773.8,2.08593687308168
2774.4,2.08566569001128
2775,2.08539454227493
2775.6,2.0851234298678
2776.2,2.08485235278507
2776.8,2.0845813110219
2777.4,2.08431030457348
2778,2.08403933343497
2778.6,2.08376839760157
2779.2,2.08349749706843
2779.8,2.08322663183076
2780.4,2.08295580188372
2781,2.0826850072225
2781.6,2.08241424784228
2782.2,2.08214352373825
2782.8,2.0818728349056
2783.4,2.08160218133951
2784,2.08133156303518
2784.6,2.08106097998779
2785.2,2.08079043219253
2785.8,2.08051991964461
2786.4,2.0802494423392
2787,2.07997900027151
2787.6,2.07970859343674
2788.2,2.07943822183008
2788.8,2.07916788544673
2789.4,2.07889758428189
2790,2.07862731833077
2790.6,2.07835708758857
2791.2,2.07808689205049
2791.8,2.07781673171173
2792.4,2.07754660656751
2793,2.07727651661303
2793.6,2.0770064618435
2794.2,2.07673644225413
2794.8,2.07646645784014
2795.4,2.07619650859673
2796,2.07592659451913
2796.6,2.07565671560254
2797.2,2.07538687184218
2797.8,2.07511706323327
2798.4,2.07484728977104
2799,2.07457755145069
2799.6,2.07430784826746
2800.2,2.07403818021656
2800.8,2.07376854729322
2801.4,2.07349894949266
2802,2.07322938681012
2802.6,2.07295985924081
2803.2,2.07269036677997
2803.8,2.07242090942282
2804.4,2.07215148716461
2805,2.07188210000056
2805.6,2.0716127479259
2806.2,2.07134343093587
2806.8,2.0710741490257
2807.4,2.07080490219064
2808,2.07053569042593
2808.6,2.07026651372679
2809.2,2.06999737208847
2809.8,2.06972826550623
2810.4,2.06945919397528
2811,2.06919015749089
2811.6,2.0689211560483
2812.2,2.06865218964275
2812.8,2.0683832582695
2813.4,2.06811436192379
2814,2.06784550060087
2814.6,2.067576674296
2815.2,2.06730788300442
2815.8,2.06703912672139
2816.4,2.06677040544217
2817,2.06650171916201
2817.6,2.06623306787617
2818.2,2.06596445157991
2818.8,2.06569587026849
2819.4,2.06542732393717
2820,2.06515881258121
2820.6,2.06489033619587
2821.2,2.06462189477642
2821.8,2.06435348831812
2822.4,2.06408511681625
2823,2.06381678026607
2823.6,2.06354847866284
2824.2,2.06328021200184
2824.8,2.06301198027834
2825.4,2.06274378348762
2826,2.06247562162494
2826.6,2.06220749468558
2827.2,2.06193940266482
2827.8,2.06167134555793
2828.4,2.06140332336019
2829,2.06113533606689
2829.6,2.06086738367329
2830.2,2.06059946617469
2830.8,2.06033158356637
2831.4,2.0600637358436
2832,2.05979592300168
2832.6,2.05952814503589
2833.2,2.05926040194152
2833.8,2.05899269371386
2834.4,2.05872502034819
2835,2.05845738183981
2835.6,2.05818977818401
2836.2,2.05792220937608
2836.8,2.05765467541132
2837.4,2.05738717628501
2838,2.05711971199246
2838.6,2.05685228252897
2839.2,2.05658488788983
2839.8,2.05631752807034
2840.4,2.05605020306581
2841,2.05578291287153
2841.6,2.0555156574828
2842.2,2.05524843689494
2842.8,2.05498125110324
2843.4,2.05471410010302
2844,2.05444698388957
2844.6,2.05417990245822
2845.2,2.05391285580426
2845.8,2.05364584392301
2846.4,2.05337886680978
2847,2.05311192445988
2847.6,2.05284501686863
2848.2,2.05257814403134
2848.8,2.05231130594333
2849.4,2.05204450259991
2850,2.0517777339964
2850.6,2.05151100012812
2851.2,2.0512443009904
2851.8,2.05097763657855
2852.4,2.05071100688789
2853,2.05044441191376
2853.6,2.05017785165147
2854.2,2.04991132609635
2854.8,2.04964483524372
2855.4,2.04937837908892
2856,2.04911195762727
2856.6,2.04884557085411
2857.2,2.04857921876475
2857.8,2.04831290135455
2858.4,2.04804661861882
2859,2.04778037055291
2859.6,2.04751415715215
2860.2,2.04724797841187
2860.8,2.04698183432741
2861.4,2.04671572489411
2862,2.04644965010732
2862.6,2.04618360996236
2863.2,2.04591760445459
2863.8,2.04565163357934
2864.4,2.04538569733196
2865,2.0451197957078
2865.6,2.04485392870219
2866.2,2.04458809631049
2866.8,2.04432229852805
2867.4,2.0440565353502
2868,2.04379080677231
2868.6,2.04352511278972
2869.2,2.04325945339779
2869.8,2.04299382859187
2870.4,2.04272823836731
2871,2.04246268271947
2871.6,2.0421971616437
2872.2,2.04193167513537
2872.8,2.04166622318982
2873.4,2.04140080580242
2874,2.04113542296854
2874.6,2.04087007468352
2875.2,2.04060476094273
2875.8,2.04033948174154
2876.4,2.04007423707531
2877,2.03980902693941
2877.6,2.0395438513292
2878.2,2.03927871024004
2878.8,2.03901360366732
2879.4,2.03874853160639
2880,2.03848349405263
2880.6,2.03821849100141
2881.2,2.0379535224481
2881.8,2.03768858838808
2882.4,2.03742368881671
2883,2.03715882372938
2883.6,2.03689399312146
2884.2,2.03662919698833
2884.8,2.03636443532537
2885.4,2.03609970812796
2886,2.03583501539147
2886.6,2.03557035711129
2887.2,2.03530573328281
2887.8,2.0350411439014
2888.4,2.03477658896244
2889,2.03451206846134
2889.6,2.03424758239346
2890.2,2.0339831307542
2890.8,2.03371871353895
2891.4,2.0334543307431
2892,2.03318998236203
2892.6,2.03292566839114
2893.2,2.03266138882583
2893.8,2.03239714366148
2894.4,2.03213293289348
2895,2.03186875651724
2895.6,2.03160461452815
2896.2,2.03134050692161
2896.8,2.03107643369301
2897.4,2.03081239483776
2898,2.03054839035126
2898.6,2.0302844202289
2899.2,2.03002048446609
2899.8,2.02975658305823
2900.4,2.02949271600073
2901,2.02922888328898
2901.6,2.02896508491841
2902.2,2.02870132088441
2902.8,2.02843759118239
2903.4,2.02817389580776
2904,2.02791023475594
2904.6,2.02764660802232
2905.2,2.02738301560233
2905.8,2.02711945749137
2906.4,2.02685593368487
2907,2.02659244417823
2907.6,2.02632898896687
2908.2,2.02606556804621
2908.8,2.02580218141166
2909.4,2.02553882905864
2910,2.02527551098258
2910.6,2.02501222717889
2911.2,2.024748977643
2911.8,2.02448576237032
2912.4,2.02422258135628
2913,2.02395943459631
2913.6,2.02369632208582
2914.2,2.02343324382025
2914.8,2.02317019979503
2915.4,2.02290719000557
2916,2.02264421444731
2916.6,2.02238127311569
2917.2,2.02211836600612
2917.8,2.02185549311404
2918.4,2.02159265443489
2919,2.0213298499641
2919.6,2.0210670796971
2920.2,2.02080434362933
2920.8,2.02054164175622
2921.4,2.02027897407321
2922,2.02001634057575
2922.6,2.01975374125926
2923.2,2.01949117611919
2923.8,2.01922864515098
2924.4,2.01896614835008
2925,2.01870368571192
2925.6,2.01844125723195
2926.2,2.01817886290561
2926.8,2.01791650272835
2927.4,2.01765417669562
2928,2.01739188480287
2928.6,2.01712962704553
2929.2,2.01686740341907
2929.8,2.01660521391892
2930.4,2.01634305854055
2931,2.0160809372794
2931.6,2.01581885013094
2932.2,2.0155567970906
2932.8,2.01529477815385
2933.4,2.01503279331614
2934,2.01477084257293
2934.6,2.01450892591968
2935.2,2.01424704335184
2935.8,2.01398519486488
2936.4,2.01372338045425
2937,2.01346160011541
2937.6,2.01319985384384
2938.2,2.01293814163498
2938.8,2.01267646348431
2939.4,2.01241481938728
2940,2.01215320933938
2940.6,2.01189163333605
2941.2,2.01163009137277
2941.8,2.01136858344501
2942.4,2.01110710954823
2943,2.01084566967791
2943.6,2.01058426382952
2944.2,2.01032289199853
2944.8,2.0100615541804
2945.4,2.00980025037063
2946,2.00953898056467
2946.6,2.00927774475801
2947.2,2.00901654294613
2947.8,2.00875537512449
2948.4,2.00849424128858
2949,2.00823314143387
2949.6,2.00797207555586
2950.2,2.00771104365
2950.8,2.0074500457118
2951.4,2.00718908173673
2952,2.00692815172027
2952.6,2.00666725565792
2953.2,2.00640639354514
2953.8,2.00614556537744
2954.4,2.00588477115029
2955,2.00562401085919
2955.6,2.00536328449962
2956.2,2.00510259206707
2956.8,2.00484193355704
2957.4,2.00458130896501
2958,2.00432071828648
2958.6,2.00406016151694
2959.2,2.00379963865188
2959.8,2.0035391496868
2960.4,2.00327869461719
2961,2.00301827343856
2961.6,2.00275788614639
2962.2,2.00249753273619
2962.8,2.00223721320345
2963.4,2.00197692754368
2964,2.00171667575237
2964.6,2.00145645782503
2965.2,2.00119627375716
2965.8,2.00093612354426
2966.4,2.00067600718184
2967,2.0004159246654
2967.6,2.00015587599045
2968.2,1.9998958611525
2968.8,1.99963588014704
2969.4,1.9993759329696
2970,1.99911601961568
2970.6,1.99885614008079
2971.2,1.99859629436044
2971.8,1.99833648245014
2972.4,1.99807670434541
2973,1.99781696004176
2973.6,1.99755724953471
2974.2,1.99729757281976
2974.8,1.99703792989244
2975.4,1.99677832074826
2976,1.99651874538274
2976.6,1.9962592037914
2977.2,1.99599969596976
2977.8,1.99574022191334
2978.4,1.99548078161766
2979,1.99522137507823
2979.6,1.9949620022906
2980.2,1.99470266325027
2980.8,1.99444335795277
2981.4,1.99418408639364
2982,1.99392484856838
2982.6,1.99366564447254
2983.2,1.99340647410164
2983.8,1.9931473374512
2984.4,1.99288823451676
2985,1.99262916529385
2985.6,1.992370129778
2986.2,1.99211112796473
2986.8,1.9918521598496
2987.4,1.99159322542811
2988,1.99133432469582
2988.6,1.99107545764826
2989.2,1.99081662428096
2989.8,1.99055782458946
2990.4,1.9902990585693
2991,1.99004032621601
2991.6,1.98978162752514
2992.2,1.98952296249222
2992.8,1.98926433111281
2993.4,1.98900573338243
2994,1.98874716929663
2994.6,1.98848863885095
2995.2,1.98823014204095
2995.8,1.98797167886216
2996.4,1.98771324931013
2997,1.98745485338041
2997.6,1.98719649106854
2998.2,1.98693816237007
2998.8,1.98667986728056
2999.4,1.98642160579555
3000,1.98616337791059
3000.6,1.98590518362124
3001.2,1.98564702292304
3001.8,1.98538889581155
3002.4,1.98513080228233
3003,1.98487274233093
3003.6,1.9846147159529
3004.2,1.9843567231438
3004.8,1.98409876389919
3005.4,1.98384083821463
3006,1.98358294608567
3006.6,1.98332508750788
3007.2,1.98306726247681
3007.8,1.98280947098804
3008.4,1.9825517130371
3009,1.98229398861959
3009.6,1.98203629773104
3010.2,1.98177864036704
3010.8,1.98152101652314
3011.4,1.98126342619491
3012,1.98100586937792
3012.6,1.98074834606774
3013.2,1.98049085625993
3013.8,1.98023339995007
3014.4,1.97997597713372
3015,1.97971858780645
3015.6,1.97946123196384
3016.2,1.97920390960145
3016.8,1.97894662071487
3017.4,1.97868936529966
3018,1.97843214335141
3018.6,1.97817495486568
3019.2,1.97791779983805
3019.8,1.9776606782641
3020.4,1.97740359013941
3021,1.97714653545955
3021.6,1.97688951422011
3022.2,1.97663252641666
3022.8,1.9763755720448
3023.4,1.97611865110009
3024,1.97586176357812
3024.6,1.97560490947447
3025.2,1.97534808878474
3025.8,1.97509130150449
3026.4,1.97483454762933
3027,1.97457782715483
3027.6,1.97432114007659
3028.2,1.97406448639018
3028.8,1.97380786609121
3029.4,1.97355127917526
3030,1.97329472563791
3030.6,1.97303820547477
3031.2,1.97278171868142
3031.8,1.97252526525346
3032.4,1.97226884518647
3033,1.97201245847606
3033.6,1.97175610511782
3034.2,1.97149978510734
3034.8,1.97124349844022
3035.4,1.97098724511206
3036,1.97073102511846
3036.6,1.97047483845501
3037.2,1.97021868511732
3037.8,1.96996256510098
3038.4,1.96970647840159
3039,1.96945042501477
3039.6,1.96919440493611
3040.2,1.96893841816121
3040.8,1.96868246468568
3041.4,1.96842654450512
3042,1.96817065761514
3042.6,1.96791480401135
3043.2,1.96765898368934
3043.8,1.96740319664475
3044.4,1.96714744287316
3045,1.96689172237018
3045.6,1.96663603513144
3046.2,1.96638038115254
3046.8,1.96612476042909
3047.4,1.96586917295671
3048,1.965613618731
3048.6,1.96535809774759
3049.2,1.96510261000208
3049.8,1.9648471554901
3050.4,1.96459173420725
3051,1.96433634614916
3051.6,1.96408099131144
3052.2,1.96382566968972
3052.8,1.9635703812796
3053.4,1.96331512607672
3054,1.96305990407669
3054.6,1.96280471527514
3055.2,1.96254955966768
3055.8,1.96229443724994
3056.4,1.96203934801754
3057,1.96178429196611
3057.6,1.96152926909128
3058.2,1.96127427938866
3058.8,1.96101932285389
3059.4,1.96076439948259
3060,1.96050950927039
3060.6,1.96025465221292
3061.2,1.95999982830582
3061.8,1.9597450375447
3062.4,1.95949027992521
3063,1.95923555544297
3063.6,1.95898086409362
3064.2,1.95872620587278
3064.8,1.9584715807761
3065.4,1.95821698879921
3066,1.95796242993775
3066.6,1.95770790418735
3067.2,1.95745341154364
3067.8,1.95719895200227
3068.4,1.95694452555888
3069,1.9566901322091
3069.6,1.95643577194857
3070.2,1.95618144477294
3070.8,1.95592715067784
3071.4,1.95567288965893
3072,1.95541866171183
3072.6,1.9551644668322
3073.2,1.95491030501569
3073.8,1.95465617625792
3074.4,1.95440208055456
3075,1.95414801790124
3075.6,1.95389398829362
3076.2,1.95363999172734
3076.8,1.95338602819806
3077.4,1.95313209770141
3078,1.95287820023306
3078.6,1.95262433578865
3079.2,1.95237050436384
3079.8,1.95211670595427
3080.4,1.9518629405556
3081,1.95160920816348
3081.6,1.95135550877357
3082.2,1.95110184238153
3082.8,1.95084820898301
3083.4,1.95059460857366
3084,1.95034104114915
3084.6,1.95008750670513
3085.2,1.94983400523726
3085.8,1.9495805367412
3086.4,1.94932710121261
3087,1.94907369864716
3087.6,1.9488203290405
3088.2,1.94856699238829
3088.8,1.94831368868621
3089.4,1.94806041792991
3090,1.94780718011505
3090.6,1.94755397523731
3091.2,1.94730080329236
3091.8,1.94704766427584
3092.4,1.94679455818345
3093,1.94654148501083
3093.6,1.94628844475367
3094.2,1.94603543740762
3094.8,1.94578246296837
3095.4,1.94552952143158
3096,1.94527661279292
3096.6,1.94502373704808
3097.2,1.94477089419271
3097.8,1.94451808422249
3098.4,1.9442653071331
3099,1.94401256292022
3099.6,1.94375985157952
3100.2,1.94350717310667
3100.8,1.94325452749735
3101.4,1.94300191474725
3102,1.94274933485204
3102.6,1.9424967878074
3103.2,1.94224427360901
3103.8,1.94199179225255
3104.4,1.9417393437337
3105,1.94148692804815
3105.6,1.94123454519158
3106.2,1.94098219515967
3106.8,1.94072987794811
3107.4,1.94047759355258
3108,1.94022534196876
3108.6,1.93997312319235
3109.2,1.93972093721904
3109.8,1.9394687840445
3110.4,1.93921666366443
3111,1.93896457607452
3111.6,1.93871252127045
3112.2,1.93846049924793
3112.8,1.93820851000263
3113.4,1.93795655353025
3114,1.93770462982649
3114.6,1.93745273888704
3115.2,1.93720088070759
3115.8,1.93694905528384
3116.4,1.93669726261148
3117,1.93644550268621
3117.6,1.93619377550372
3118.2,1.93594208105972
3118.8,1.9356904193499
3119.4,1.93543879036997
3120,1.93518719411561
3120.6,1.93493563058254
3121.2,1.93468409976644
3121.8,1.93443260166303
3122.4,1.93418113626801
3123,1.93392970357708
3123.6,1.93367830358594
3124.2,1.9334269362903
3124.8,1.93317560168587
3125.4,1.93292429976834
3126,1.93267303053343
3126.6,1.93242179397684
3127.2,1.93217059009429
3127.8,1.93191941888147
3128.4,1.93166828033411
3129,1.9314171744479
3129.6,1.93116610121857
3130.2,1.93091506064181
3130.8,1.93066405271335
3131.4,1.9304130774289
3132,1.93016213478416
3132.6,1.92991122477486
3133.2,1.92966034739671
3133.8,1.92940950264542
3134.4,1.92915869051671
3135,1.9289079110063
3135.6,1.92865716410991
3136.2,1.92840644982325
3136.8,1.92815576814204
3137.4,1.927905119062
3138,1.92765450257885
3138.6,1.92740391868832
3139.2,1.92715336738612
3139.8,1.92690284866797
3140.4,1.92665236252961
3141,1.92640190896675
3141.6,1.92615148797511
3142.2,1.92590109955043
3142.8,1.92565074368842
3143.4,1.92540042038482
3144,1.92515012963535
3144.6,1.92489987143574
3145.2,1.92464964578171
3145.8,1.92439945266901
3146.4,1.92414929209334
3147,1.92389916405046
3147.6,1.92364906853608
3148.2,1.92339900554593
3148.8,1.92314897507576
3149.4,1.92289897712129
3150,1.92264901167826
3150.6,1.92239907874241
3151.2,1.92214917830946
3151.8,1.92189931037515
3152.4,1.92164947493522
3153,1.9213996719854
3153.6,1.92114990152144
3154.2,1.92090016353907
3154.8,1.92065045803404
3155.4,1.92040078500207
3156,1.92015114443891
3156.6,1.91990153634031
3157.2,1.919651960702
3157.8,1.91940241751972
3158.4,1.91915290678922
3159,1.91890342850625
3159.6,1.91865398266654
3160.2,1.91840456926584
3160.8,1.9181551882999
3161.4,1.91790583976447
3162,1.91765652365528
3162.6,1.9174072399681
3163.2,1.91715798869865
3163.8,1.91690876984271
3164.4,1.91665958339601
3165,1.9164104293543
3165.6,1.91616130771334
3166.2,1.91591221846888
3166.8,1.91566316161666
3167.4,1.91541413715245
3168,1.915165145072
3168.6,1.91491618537105
3169.2,1.91466725804538
3169.8,1.91441836309072
3170.4,1.91416950050283
3171,1.91392067027748
3171.6,1.91367187241043
3172.2,1.91342310689742
3172.8,1.91317437373422
3173.4,1.91292567291658
3174,1.91267700444027
3174.6,1.91242836830106
3175.2,1.91217976449469
3175.8,1.91193119301693
3176.4,1.91168265386354
3177,1.9114341470303
3177.6,1.91118567251295
3178.2,1.91093723030727
3178.8,1.91068882040902
3179.4,1.91044044281397
3180,1.91019209751788
3180.6,1.90994378451652
3181.2,1.90969550380566
3181.8,1.90944725538107
3182.4,1.90919903923851
3183,1.90895085537376
3183.6,1.90870270378259
3184.2,1.90845458446076
3184.8,1.90820649740406
3185.4,1.90795844260824
3186,1.90771042006909
3186.6,1.90746242978238
3187.2,1.90721447174388
3187.8,1.90696654594937
3188.4,1.90671865239463
3189,1.90647079107542
3189.6,1.90622296198753
3190.2,1.90597516512673
3190.8,1.9057274004888
3191.4,1.90547966806953
3192,1.90523196786468
3192.6,1.90498429987005
3193.2,1.90473666408141
3193.8,1.90448906049454
3194.4,1.90424148910522
3195,1.90399394990925
3195.6,1.90374644290239
3196.2,1.90349896808044
3196.8,1.90325152543917
3197.4,1.90300411497438
3198,1.90275673668185
3198.6,1.90250939055737
3199.2,1.90226207659672
3199.8,1.9020147947957
3200.4,1.90176754515008
3201,1.90152032765566
3201.6,1.90127314230823
3202.2,1.90102598910358
3202.8,1.9007788680375
3203.4,1.90053177910579
3204,1.90028472230422
3204.6,1.9000376976286
3205.2,1.89979070507472
3205.8,1.89954374463838
3206.4,1.89929681631536
3207,1.89904992010147
3207.6,1.8988030559925
3208.2,1.89855622398425
3208.8,1.89830942407251
3209.4,1.89806265625308
3210,1.89781592052177
3210.6,1.89756921687436
3211.2,1.89732254530666
3211.8,1.89707590581448
3212.4,1.8968292983936
3213,1.89658272303984
3213.6,1.89633617974899
3214.2,1.89608966851686
3214.8,1.89584318933926
3215.4,1.89559674221197
3216,1.89535032713082
3216.6,1.89510394409161
3217.2,1.89485759309014
3217.8,1.89461127412222
3218.4,1.89436498718365
3219,1.89411873227025
3219.6,1.89387250937782
3220.2,1.89362631850217
3220.8,1.89338015963912
3221.4,1.89313403278447
3222,1.89288793793403
3222.6,1.89264187508361
3223.2,1.89239584422904
3223.8,1.89214984536612
3224.4,1.89190387849066
3225,1.89165794359847
3225.6,1.89141204068539
3226.2,1.89116616974721
3226.8,1.89092033077975
3227.4,1.89067452377884
3228,1.89042874874029
3228.6,1.89018300565991
3229.2,1.88993729453353
3229.8,1.88969161535696
3230.4,1.88944596812603
3231,1.88920035283656
3231.6,1.88895476948436
3232.2,1.88870921806525
3232.8,1.88846369857507
3233.4,1.88821821100963
3234,1.88797275536476
3234.6,1.88772733163628
3235.2,1.88748193982001
3235.8,1.88723657991178
3236.4,1.88699125190742
3237,1.88674595580276
3237.6,1.88650069159361
3238.2,1.88625545927582
3238.8,1.8860102588452
3239.4,1.88576509029758
3240,1.88551995362881
3240.6,1.8852748488347
3241.2,1.88502977591108
3241.8,1.8847847348538
3242.4,1.88453972565867
3243,1.88429474832154
3243.6,1.88404980283824
3244.2,1.8838048892046
3244.8,1.88356000741645
3245.4,1.88331515746964
3246,1.88307033935999
3246.6,1.88282555308334
3247.2,1.88258079863554
3247.8,1.88233607601241
3248.4,1.8820913852098
3249,1.88184672622355
3249.6,1.88160209904949
3250.2,1.88135750368346
3250.8,1.88111294012131
3251.4,1.88086840835888
3252,1.88062390839201
3252.6,1.88037944021654
3253.2,1.88013500382831
3253.8,1.87989059922317
3254.4,1.87964622639697
3255,1.87940188534554
3255.6,1.87915757606473
3256.2,1.8789132985504
3256.8,1.87866905279838
3257.4,1.87842483880453
3258,1.87818065656469
3258.6,1.87793650607471
3259.2,1.87769238733044
3259.8,1.87744830032773
3260.4,1.87720424506244
3261,1.8769602215304
3261.6,1.87671622972748
3262.2,1.87647226964952
3262.8,1.87622834129238
3263.4,1.87598444465191
3264,1.87574057972397
3264.6,1.87549674650441
3265.2,1.87525294498909
3265.8,1.87500917517386
3266.4,1.87476543705458
3267,1.8745217306271
3267.6,1.87427805588729
3268.2,1.874034412831
3268.8,1.87379080145409
3269.4,1.87354722175242
3270,1.87330367372185
3270.6,1.87306015735824
3271.2,1.87281667265746
3271.8,1.87257321961536
3272.4,1.8723297982278
3273,1.87208640849066
3273.6,1.87184305039979
3274.2,1.87159972395106
3274.8,1.87135642914034
3275.4,1.87111316596348
3276,1.87086993441636
3276.6,1.87062673449484
3277.2,1.87038356619479
3277.8,1.87014042951208
3278.4,1.86989732444257
3279,1.86965425098214
3279.6,1.86941120912665
3280.2,1.86916819887198
3280.8,1.86892522021399
3281.4,1.86868227314856
3282,1.86843935767156
3282.6,1.86819647377887
3283.2,1.86795362146635
3283.8,1.86771080072987
3284.4,1.86746801156533
3285,1.86722525396858
3285.6,1.86698252793551
3286.2,1.86673983346199
3286.8,1.8664971705439
3287.4,1.86625453917711
3288,1.86601193935751
3288.6,1.86576937108097
3289.2,1.86552683434337
3289.8,1.8652843291406
3290.4,1.86504185546852
3291,1.86479941332303
3291.6,1.86455700270001
3292.2,1.86431462359533
3292.8,1.86407227600488
3293.4,1.86382995992455
3294,1.86358767535021
3294.6,1.86334542227776
3295.2,1.86310320070307
3295.8,1.86286101062204
3296.4,1.86261885203055
3297,1.86237672492448
3297.6,1.86213462929973
3298.2,1.86189256515218
3298.8,1.86165053247772
3299.4,1.86140853127224
3300,1.86116656153163
3300.6,1.86092462325179
3301.2,1.86068271642859
3301.8,1.86044084105794
3302.4,1.86019899713572
3303,1.85995718465784
3303.6,1.85971540362018
3304.2,1.85947365401863
3304.8,1.85923193584909
3305.4,1.85899024910746
3306,1.85874859378964
3306.6,1.85850696989151
3307.2,1.85826537740898
3307.8,1.85802381633794
3308.4,1.85778228667429
3309,1.85754078841393
3309.6,1.85729932155276
3310.2,1.85705788608668
3310.8,1.8568164820116
3311.4,1.8565751093234
3312,1.85633376801799
3312.6,1.85609245809128
3313.2,1.85585117953917
3313.8,1.85560993235756
3314.4,1.85536871654236
3315,1.85512753208946
3315.6,1.85488637899478
3316.2,1.85464525725422
3316.8,1.85440416686369
3317.4,1.8541631078191
3318,1.85392208011634
3318.6,1.85368108375134
3319.2,1.85344011871999
3319.8,1.85319918501821
3320.4,1.85295828264191
3321,1.852717411587
3321.6,1.85247657184938
3322.2,1.85223576342498
3322.8,1.8519949863097
3323.4,1.85175424049946
3324,1.85151352599016
3324.6,1.85127284277773
3325.2,1.85103219085807
3325.8,1.85079157022711
3326.4,1.85055098088076
3327,1.85031042281493
3327.6,1.85006989602554
3328.2,1.84982940050851
3328.8,1.84958893625976
3329.4,1.84934850327521
3330,1.84910810155076
3330.6,1.84886773108235
3331.2,1.8486273918659
3331.8,1.84838708389732
3332.4,1.84814680717254
3333,1.84790656168748
3333.6,1.84766634743806
3334.2,1.8474261644202
3334.8,1.84718601262983
3335.4,1.84694589206288
3336,1.84670580271526
3336.6,1.8464657445829
3337.2,1.84622571766174
3337.8,1.84598572194769
3338.4,1.84574575743668
3339,1.84550582412465
3339.6,1.84526592200751
3340.2,1.8450260510812
3340.8,1.84478621134165
3341.4,1.84454640278479
3342,1.84430662540654
3342.6,1.84406687920285
3343.2,1.84382716416963
3343.8,1.84358748030283
3344.4,1.84334782759838
3345,1.84310820605221
3345.6,1.84286861566025
3346.2,1.84262905641844
3346.8,1.84238952832272
3347.4,1.84215003136902
3348,1.84191056555327
3348.6,1.84167113087142
3349.2,1.84143172731939
3349.8,1.84119235489314
3350.4,1.8409530135886
3351,1.8407137034017
3351.6,1.84047442432839
3352.2,1.8402351763646
3352.8,1.83999595950629
3353.4,1.83975677374939
3354,1.83951761908983
3354.6,1.83927849552358
3355.2,1.83903940304656
3355.8,1.83880034165472
3356.4,1.83856131134401
3357,1.83832231211037
3357.6,1.83808334394974
3358.2,1.83784440685808
3358.8,1.83760550083133
3359.4,1.83736662586544
3360,1.83712778195635
3360.6,1.83688896910002
3361.2,1.83665018729238
3361.8,1.8364114365294
3362.4,1.83617271680702
3363,1.83593402812119
3363.6,1.83569537046786
3364.2,1.83545674384299
3364.8,1.83521814824253
3365.4,1.83497958366243
3366,1.83474105009864
3366.6,1.83450254754712
3367.2,1.83426407600382
3367.8,1.8340256354647
3368.4,1.83378722592571
3369,1.83354884738282
3369.6,1.83331049983197
3370.2,1.83307218326912
3370.8,1.83283389769024
3371.4,1.83259564309128
3372,1.83235741946819
3372.6,1.83211922681695
3373.2,1.83188106513351
3373.8,1.83164293441382
3374.4,1.83140483465386
3375,1.83116676584959
3375.6,1.83092872799696
3376.2,1.83069072109194
3376.8,1.83045274513049
3377.4,1.83021480010858
3378,1.82997688602217
3378.6,1.82973900286723
3379.2,1.82950115063973
3379.8,1.82926332933562
3380.4,1.82902553895088
3381,1.82878777948148
3381.6,1.82855005092338
3382.2,1.82831235327255
3382.8,1.82807468652496
3383.4,1.82783705067658
3384,1.82759944572338
3384.6,1.82736187166133
3385.2,1.82712432848641
3385.8,1.82688681619458
3386.4,1.82664933478182
3387,1.82641188424411
3387.6,1.8261744645774
3388.2,1.82593707577769
3388.8,1.82569971784094
3389.4,1.82546239076313
3390,1.82522509454024
3390.6,1.82498782916824
3391.2,1.8247505946431
3391.8,1.82451339096082
3392.4,1.82427621811736
3393,1.8240390761087
3393.6,1.82380196493083
3394.2,1.82356488457972
3394.8,1.82332783505136
3395.4,1.82309081634172
3396,1.82285382844678
3396.6,1.82261687136254
3397.2,1.82237994508496
3397.8,1.82214304961004
3398.4,1.82190618493376
3399,1.8216693510521
3399.6,1.82143254796105
3400.2,1.82119577565659
3400.8,1.82095903413471
3401.4,1.8207223233914
3402,1.82048564342264
3402.6,1.82024899422442
3403.2,1.82001237579273
3403.8,1.81977578812355
3404.4,1.81953923121289
3405,1.81930270505672
3405.6,1.81906620965103
3406.2,1.81882974499183
3406.8,1.81859331107509
3407.4,1.81835690789682
